time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,-0.4246440683969348,-2.948162670791286,19.927108270674463,6.04650447208237,0.14887253623148045,0.0,-0.8084431495912172,-3.2084005895301275,5.647274029505372,-0.17751318124784699,0.1207213344868005,0.0,428.8142079956949,427.8318465937402,427.82548240599033,428.87727554633636
3.1800000000000024,-0.47614296537272643,-3.1454514040909354,20.26745476541878,6.039700693677576,0.15666866979923366,0.0,-0.9088451194942689,-3.3684125974500465,5.696732343662264,-0.20023380284672707,0.12775365699306063,0.0,465.75273621203405,466.3154758656369,466.9598714741913,465.152144140915
3.2400000000000024,-0.5333353423203286,-3.3517489827815394,20.60775558803039,6.030910469033824,0.16465726254070212,0.0,-0.9982065752170017,-3.5088803636061936,5.6462481172546095,-0.22114050880505937,0.13289684546999717,0.0,434.8964168152,435.3428307003611,436.8552272376767,435.064770159352
3.3000000000000025,-0.5964256913908661,-3.567243913261427,20.947287323139648,6.017862646488922,0.17267556527156014,0.0,-1.1054553557579174,-3.6753411291277676,5.670432100225793,-0.21705839380686895,0.13430003307388147,0.0,461.8211829122643,461.94750901233516,460.094075607744,460.37124944351734
3.3600000000000025,-0.6660000628861287,-3.792813563506717,21.287605250953465,6.004969714054745,0.18082666826525173,0.0,-1.2143380978648113,-3.8446604802497437,5.672532122894207,-0.22239655003057093,0.1366507998414174,0.0,455.2390204884816,455.4434847131394,457.34984804190475,456.8784355072282
3.4200000000000026,-0.7424664811239146,-4.02905917890703,21.629015265362543,5.998327801222928,0.19036002162268328,0.0,-1.3353473514891212,-4.0306470515865325,5.706773031275252,-0.2519824062133123,0.12273936705038196,0.0,469.2667966807181,468.2004876174623,469.5309644996337,467.17861881203805
3.4800000000000026,-0.8254810761232894,-4.275322233092607,21.967998656060026,5.986037505546442,0.19776955604070423,0.0,-1.4323769413122214,-4.179077795028955,5.592377192141793,-0.2347211284182948,0.1189189194550575,0.0,421.37351952372876,421.0572561014677,420.39294904071164,421.8220990091128
3.5400000000000027,-0.915753324339189,-4.5326121218037905,22.306287149333173,5.971950579613827,0.2065537206033401,0.0,-1.577364087464553,-4.398325736905924,5.682070469453646,-0.23492030484899912,0.13183638303461032,0.0,488.1181918033681,489.0936979830294,489.9219547743681,489.8578127246215
3.6000000000000028,-1.0136588488121712,-4.801510642993022,22.64415843166145,5.95787728477667,0.21623122566483044,0.0,-1.6868653466028782,-4.565984652067205,5.579698999182008,-0.23814049388561204,0.1452478298406029,0.0,429.3336313312791,430.4881971641058,430.6669423463079,430.3368813820283
3.660000000000003,-1.1188008584445224,-5.081425842108102,22.977976253169878,5.944851210522383,0.2262620530393944,0.0,-1.8186332501194946,-4.765441043263028,5.546414485036274,-0.25170847916709066,0.13142323580303503,0.0,455.99781176735195,454.90972610639164,455.93323196094275,454.7902331715979
3.720000000000003,-1.2314329202666374,-5.372688413633789,23.307286606681934,5.93245458407605,0.23415538546516323,0.0,-1.9363486247838169,-4.944238558352216,5.430012799929623,-0.2348505647805373,0.1286749132371761,0.0,429.77906138513487,429.5622519138074,428.23779194594863,429.6068372175759
3.780000000000003,-1.3515627224289757,-5.675310068367807,23.63070766195582,5.920171165990448,0.2447201218970685,0.0,-2.0687342175005496,-5.144000357091142,5.349735080440167,-0.25082911642932226,0.14598756113252467,0.0,443.49602313725006,444.9328016111394,443.513563058932,442.1409376313493
3.840000000000003,-1.4789402931427977,-5.988895249046804,23.94597102134608,5.905293552945153,0.2535620654901978,0.0,-2.1778208509823154,-5.3098902054903245,5.158728801405012,-0.24732974924491424,0.1481578055355802,0.0,405.63491391687785,405.8522271298417,405.1086592764593,405.354222070209
3.900000000000003,-1.6149324377157404,-6.315404104967791,24.25660461240564,5.8911319285781865,0.2628614097311788,0.0,-2.3558536846922205,-5.574617491586367,5.193640837034245,-0.2394306970062435,0.13984155823411465,0.0,485.54353448908296,484.9369089234667,486.0166484352789,486.5542283255712
3.960000000000003,-1.7610487601339173,-6.656988760876843,24.56655698753546,5.877194356009076,0.2761702564270152,0.0,-2.515645766954719,-5.812362806301886,5.136505427359938,-0.24790119290338672,0.1143169656387659,0.0,461.32857118969645,459.3234136767897,459.58129471309223,458.85259354408635
